Producto,Canal,Ubicacion,Fecha,Cantidad
2208,default,18,05/07/2024,2
2208,default,18,15/07/2024,1
2208,default,18,18/07/2024,1
2208,default,18,19/07/2024,2
2208,default,18,22/07/2024,1
2208,default,18,24/07/2024,2
2208,default,18,25/07/2024,1
2208,default,18,30/07/2024,1
2208,default,18,02/08/2024,1
2208,default,18,06/08/2024,1
2208,default,18,08/08/2024,1
2208,default,18,09/08/2024,1
2208,default,18,21/08/2024,1
2208,default,18,22/08/2024,1
2208,default,18,24/08/2024,1
2208,default,18,30/08/2024,2
2208,default,18,12/09/2024,1
2208,default,18,14/09/2024,3
2208,default,18,25/10/2024,2
2208,default,18,26/10/2024,1
2208,default,18,29/10/2024,1
2208,default,18,23/11/2024,3
2208,default,18,28/11/2024,1
2208,default,18,29/11/2024,1
2208,default,18,02/12/2024,1
2208,default,18,03/12/2024,1
2208,default,18,04/12/2024,1
2208,default,18,06/12/2024,1
2208,default,18,12/02/2025,1
2208,default,18,13/02/2025,1
2208,default,18,14/02/2025,1
2208,default,18,27/02/2025,3
2208,default,18,28/02/2025,1
2208,default,18,01/03/2025,1
2208,default,18,11/03/2025,1
2208,default,18,14/03/2025,1
2208,default,18,15/03/2025,2
2208,default,18,07/04/2025,1
2208,default,18,09/04/2025,1
2209,default,18,16/04/2024,1
2209,default,18,26/04/2024,2
2209,default,18,10/05/2024,1
2209,default,18,14/05/2024,1
2209,default,18,30/05/2024,1
2209,default,18,06/06/2024,1
2209,default,18,17/06/2024,1
2209,default,18,15/07/2024,2
2209,default,18,20/07/2024,1
2209,default,18,22/07/2024,1
2209,default,18,25/07/2024,1
2209,default,18,26/07/2024,1
2209,default,18,09/08/2024,2
2209,default,18,12/08/2024,1
2209,default,18,15/08/2024,3
2209,default,18,16/08/2024,1
2209,default,18,20/08/2024,1
2209,default,18,22/08/2024,2
2209,default,18,24/08/2024,3
2209,default,18,27/08/2024,1
2209,default,18,16/10/2024,1
2209,default,18,17/10/2024,2
2209,default,18,18/10/2024,2
2209,default,18,19/10/2024,1
2209,default,18,26/10/2024,1
2209,default,18,28/10/2024,1
2209,default,18,29/10/2024,1
2209,default,18,01/11/2024,1
2209,default,18,25/11/2024,1
2209,default,18,26/11/2024,1
2209,default,18,29/11/2024,1
2209,default,18,13/12/2024,1
2209,default,18,11/03/2025,2
2209,default,18,21/03/2025,1
2209,default,18,28/03/2025,1
2209,default,18,29/03/2025,1
2209,default,18,31/03/2025,1
2209,default,18,05/04/2025,1
2209,default,18,08/04/2025,1
2211,default,18,15/05/2024,1
2211,default,18,04/06/2024,1
2211,default,18,13/07/2024,1
2211,default,18,13/08/2024,1
2211,default,18,07/09/2024,1
2211,default,18,16/12/2024,1
2211,default,18,21/12/2024,1
2211,default,18,17/01/2025,1
2211,default,18,23/01/2025,1
2211,default,18,10/02/2025,1
2211,default,18,19/03/2025,1
2212,default,18,16/04/2024,1
2212,default,18,20/04/2024,2
2212,default,18,08/05/2024,1
2212,default,18,11/05/2024,1
2212,default,18,07/06/2024,1
2212,default,18,25/06/2024,4
2212,default,18,01/07/2024,1
2212,default,18,13/07/2024,1
2212,default,18,13/08/2024,1
2212,default,18,28/09/2024,1
2212,default,18,03/10/2024,1
2212,default,18,18/10/2024,1
2212,default,18,22/10/2024,1
2212,default,18,26/10/2024,1
2212,default,18,22/11/2024,1
2212,default,18,03/12/2024,1
2212,default,18,20/01/2025,1
2212,default,18,25/01/2025,1
2212,default,18,04/02/2025,1
2212,default,18,08/02/2025,1
2212,default,18,26/02/2025,1
2212,default,18,03/03/2025,1
2212,default,18,12/03/2025,1
2212,default,18,09/04/2025,3
2213,default,18,18/05/2024,1
2213,default,18,19/06/2024,1
2213,default,18,11/07/2024,3
2213,default,18,18/07/2024,1
2213,default,18,22/07/2024,1
2213,default,18,03/08/2024,1
2213,default,18,13/08/2024,1
2213,default,18,26/09/2024,1
2213,default,18,03/10/2024,1
2213,default,18,11/11/2024,1
2213,default,18,13/12/2024,2
2213,default,18,25/03/2025,1
2213,default,18,26/03/2025,1
2213,default,18,03/04/2025,1
2213,default,18,09/04/2025,1
2214,default,18,19/04/2024,1
2214,default,18,17/05/2024,1
2214,default,18,20/05/2024,1
2214,default,18,01/06/2024,1
2214,default,18,06/06/2024,1
2214,default,18,28/06/2024,1
2214,default,18,01/07/2024,1
2214,default,18,15/07/2024,2
2214,default,18,04/10/2024,1
2214,default,18,14/10/2024,1
2214,default,18,16/11/2024,1
2214,default,18,07/12/2024,2
2214,default,18,20/01/2025,1
2214,default,18,27/01/2025,1
2214,default,18,30/01/2025,1
2214,default,18,04/02/2025,1
2214,default,18,06/02/2025,1
2214,default,18,08/02/2025,1
2214,default,18,12/02/2025,1
2214,default,18,15/02/2025,1
2214,default,18,03/03/2025,1
2214,default,18,05/03/2025,1
2214,default,18,10/03/2025,1
2214,default,18,14/03/2025,1
2214,default,18,28/03/2025,1
2214,default,18,09/04/2025,1
2216,default,18,15/04/2024,1
2216,default,18,19/04/2024,1
2216,default,18,20/04/2024,1
2216,default,18,24/04/2024,1
2216,default,18,26/04/2024,1
2216,default,18,30/04/2024,1
2216,default,18,06/05/2024,1
2216,default,18,09/05/2024,2
2216,default,18,13/05/2024,2
2216,default,18,17/05/2024,1
2216,default,18,22/05/2024,1
2216,default,18,24/05/2024,4
2216,default,18,25/05/2024,1
2216,default,18,06/06/2024,3
2216,default,18,11/06/2024,1
2216,default,18,14/06/2024,1
2216,default,18,21/06/2024,1
2216,default,18,22/06/2024,1
2216,default,18,25/06/2024,1
2216,default,18,27/06/2024,3
2216,default,18,05/07/2024,2
2216,default,18,08/07/2024,1
2216,default,18,09/07/2024,2
2216,default,18,11/07/2024,1
2216,default,18,20/07/2024,1
2216,default,18,23/07/2024,1
2216,default,18,25/07/2024,2
2216,default,18,26/07/2024,4
2216,default,18,27/07/2024,1
2216,default,18,06/08/2024,1
2216,default,18,07/08/2024,1
2216,default,18,10/08/2024,1
2216,default,18,13/08/2024,3
2216,default,18,15/08/2024,1
2216,default,18,22/08/2024,1
2216,default,18,23/08/2024,1
2216,default,18,24/08/2024,1
2216,default,18,29/08/2024,2
2216,default,18,30/08/2024,1
2216,default,18,31/08/2024,3
2216,default,18,02/09/2024,1
2216,default,18,03/09/2024,2
2216,default,18,05/09/2024,1
2216,default,18,13/09/2024,3
2216,default,18,14/09/2024,1
2216,default,18,21/09/2024,2
2216,default,18,25/09/2024,1
2216,default,18,26/09/2024,3
2216,default,18,27/09/2024,1
2216,default,18,28/09/2024,1
2216,default,18,30/09/2024,3
2216,default,18,02/10/2024,1
2216,default,18,04/10/2024,1
2216,default,18,10/10/2024,3
2216,default,18,14/10/2024,1
2216,default,18,17/10/2024,1
2216,default,18,18/10/2024,4
2216,default,18,21/10/2024,1
2216,default,18,24/10/2024,1
2216,default,18,26/10/2024,1
2216,default,18,30/10/2024,2
2216,default,18,02/11/2024,4
2216,default,18,13/11/2024,1
2216,default,18,19/11/2024,1
2216,default,18,23/11/2024,3
2216,default,18,25/11/2024,1
2216,default,18,29/11/2024,2
2216,default,18,03/12/2024,1
2216,default,18,04/12/2024,1
2216,default,18,05/12/2024,1
2216,default,18,06/12/2024,2
2216,default,18,07/12/2024,1
2216,default,18,09/12/2024,2
2216,default,18,13/12/2024,2
2216,default,18,17/12/2024,1
2216,default,18,19/12/2024,1
2216,default,18,23/12/2024,1
2216,default,18,28/12/2024,1
2216,default,18,06/01/2025,1
2216,default,18,08/01/2025,3
2216,default,18,14/01/2025,1
2216,default,18,29/01/2025,1
2216,default,18,12/02/2025,1
2216,default,18,26/02/2025,1
2216,default,18,27/02/2025,3
2216,default,18,12/03/2025,2
2216,default,18,14/03/2025,1
2216,default,18,18/03/2025,2
2216,default,18,19/03/2025,4
2216,default,18,21/03/2025,2
2216,default,18,09/04/2025,2
2216,default,18,10/04/2025,2
2216,default,18,11/04/2025,2
2218,default,18,21/12/2024,1
2218,default,18,07/01/2025,1
2218,default,18,17/01/2025,1
2218,default,18,18/01/2025,1
2221,default,18,03/07/2024,3
2221,default,18,14/10/2024,1
2221,default,18,14/02/2025,1
2225,default,18,13/04/2024,2
2225,default,18,16/04/2024,1
2225,default,18,04/06/2024,1
2225,default,18,04/07/2024,1
2225,default,18,10/12/2024,1
2225,default,18,07/01/2025,1
2225,default,18,21/01/2025,1
2225,default,18,30/01/2025,1
2226,default,18,06/05/2024,1
2226,default,18,20/05/2024,1
2226,default,18,27/05/2024,1
2226,default,18,18/06/2024,1
2226,default,18,13/07/2024,1
2226,default,18,31/10/2024,1
2226,default,18,04/11/2024,1
2226,default,18,16/11/2024,1
2226,default,18,29/11/2024,1
2226,default,18,10/12/2024,1
2226,default,18,19/12/2024,1
2226,default,18,15/01/2025,1
2226,default,18,25/01/2025,1
2226,default,18,12/02/2025,1
2226,default,18,14/02/2025,1
2228,default,18,15/04/2024,3
2228,default,18,23/04/2024,1
2228,default,18,27/04/2024,1
2228,default,18,30/04/2024,1
2228,default,18,06/05/2024,1
2228,default,18,23/05/2024,1
2228,default,18,24/05/2024,1
2228,default,18,30/05/2024,1
2228,default,18,03/06/2024,1
2228,default,18,04/06/2024,2
2228,default,18,17/07/2024,1
2228,default,18,19/07/2024,1
2228,default,18,30/07/2024,2
2228,default,18,01/08/2024,1
2228,default,18,12/08/2024,1
2228,default,18,13/08/2024,3
2228,default,18,15/08/2024,1
2228,default,18,17/08/2024,2
2228,default,18,20/08/2024,2
2228,default,18,22/08/2024,1
2228,default,18,27/08/2024,1
2228,default,18,06/09/2024,2
2228,default,18,14/09/2024,2
2228,default,18,17/09/2024,1
2228,default,18,20/09/2024,1
2228,default,18,27/09/2024,1
2228,default,18,25/10/2024,1
2228,default,18,28/10/2024,1
2228,default,18,29/10/2024,1
2228,default,18,04/11/2024,2
2228,default,18,25/11/2024,2
2228,default,18,26/11/2024,1
2228,default,18,28/11/2024,1
2228,default,18,03/12/2024,1
2228,default,18,04/12/2024,2
2228,default,18,07/12/2024,1
2228,default,18,13/12/2024,1
2228,default,18,14/12/2024,1
2228,default,18,21/12/2024,1
2228,default,18,27/12/2024,1
2228,default,18,28/12/2024,1
2228,default,18,30/12/2024,1
2228,default,18,06/03/2025,1
2228,default,18,07/03/2025,1
