*DmdUnit,*DmdGroup,*Loc,*HistStream,Dur,*Event,Qty,*StartDate,*Type,U_CLASE_ABC,Marca,Retornabilidad,U_SUB_TERRITORIO,U_TERRITORIO,U_ZONA,U_ESTATUS,U_ACTIVO
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,201.875,29/01/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,196.875,05/02/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,233.25,12/02/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,303.625,19/02/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,232.875,26/02/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,233.625,04/03/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,229.125,11/03/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,182.625,18/03/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,274.125,25/03/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,261.125,01/04/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,229.25,08/04/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,223.125,15/04/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,210.75,22/04/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,230.75,29/04/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,252.25,06/05/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,250.875,13/05/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,234.375,20/05/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,277.875,27/05/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,309.625,03/06/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,258,10/06/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,182.25,17/06/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,Cleanse History,-97.58333333,17/06/2024,2,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,285.5,24/06/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,250.375,01/07/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,297.625,08/07/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,263.75,15/07/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,203.375,22/07/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,Cleanse History,-57.29166667,22/07/2024,2,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,273.125,29/07/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,243.25,05/08/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,235.875,12/08/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,226,19/08/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,253,26/08/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,216,01/01/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,290,08/01/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,296,15/01/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,263,22/01/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,164,29/01/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,155,05/02/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,168,12/02/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,167,19/02/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,167,26/02/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,178,04/03/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,185,11/03/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,123,18/03/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,132,25/03/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,141,01/04/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,163,08/04/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,161,15/04/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,165,22/04/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,189,29/04/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,189,06/05/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,233,13/05/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,186,20/05/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,202,27/05/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,183,03/06/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,158,10/06/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,147,17/06/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,222,24/06/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,197,01/07/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,171,08/07/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,172,15/07/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,168,22/07/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,210,29/07/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,206,05/08/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,151,12/08/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,179,19/08/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,142,26/08/2024,1,C,Coca-Cola,NR,Juventud,Saltillo,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,27,01/01/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,47,08/01/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,28,15/01/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,37,22/01/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,36,29/01/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,43,05/02/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,44,12/02/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,21,19/02/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,31,26/02/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,49,04/03/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,30,11/03/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,22,18/03/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,52,25/03/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,26,01/04/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,36,08/04/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,37,15/04/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,27,22/04/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,31,29/04/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,24,06/05/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,62,13/05/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,Cleanse History,37,13/05/2024,2,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,16,20/05/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,25,27/05/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,27,03/06/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,34,10/06/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,10,17/06/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,28,24/06/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,31,01/07/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,12,08/07/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,25,15/07/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,19,22/07/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,68,29/07/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,27,05/08/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,24,12/08/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,13,19/08/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,25,26/08/2024,1,A,Coca-Cola,NR,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,62,01/01/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,80.75,08/01/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,72.875,15/01/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,79.875,22/01/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,83,29/01/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,90,05/02/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,67.375,12/02/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,75.125,19/02/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,48.25,26/02/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,32.875,04/03/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,28,11/03/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,36,18/03/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,25,25/03/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,29.875,01/04/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,31.875,08/04/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,36.5,15/04/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,50,22/04/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,51.5,29/04/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,31,06/05/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,44,13/05/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,38,20/05/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,50,27/05/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,69,03/06/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,51.25,10/06/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,42,17/06/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,42,24/06/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,38.625,01/07/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,45.5,08/07/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,29,15/07/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,34,22/07/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,27,29/07/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,42,05/08/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,38,12/08/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,35,19/08/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_HOGAR,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,41,26/08/2024,1,B,Coca-Cola,NR,Durango,Durango,Norte,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"1,955.75",01/01/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,Cleanse History,"-1,835.23",01/01/2024,2,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,620.25",08/01/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"2,705.63",15/01/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,436.50",22/01/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,278.25",29/01/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,811.75",05/02/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,773.25",12/02/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"2,775.63",19/02/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,Cleanse History,-947.1458333,19/02/2024,2,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,613.13",26/02/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_310,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,369.75",04/03/2024,1,A,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L,A
