*DmdUnit,*DmdGroup,*Loc,*HistStream,Dur,*Event,Qty,*StartDate,*Type,U_CLASE_ABC,Marca,Retornabilidad,U_SUB_TERRITORIO,U_TERRITORIO,U_ZONA,U_ESTATUS,U_ACTIVO
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,433.6666666667,28/11/2022,2,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,968.0000000000,05/12/2022,1,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,900.0000000000,12/12/2022,1,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,257.8333333333,12/12/2022,2,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,532.0000000000,19/12/2022,1,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,415.0000000000,26/12/2022,1,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,781.0000000000,02/01/2023,1,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,449.0000000000,09/01/2023,1,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,860.0000000000,16/01/2023,1,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,484.0000000000,23/01/2023,1,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,498.0000000000,30/01/2023,1,C,Coca-Cola Light,NR,Guadalupe,Monterrey,Noreste,L,A
