*DmdUnit,*DmdGroup,*Loc,*HistStream,Dur,*Event,Qty,*StartDate,*Type,U_CLASE_ABC,Marca,Retornabilidad,U_SUB_TERRITORIO,U_TERRITORIO,U_ZONA,U_ESTATUS
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,253.00",20/11/2023,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"2,665.00",27/11/2023,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,017.88",04/12/2023,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"2,829.38",11/12/2023,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,421.50",18/12/2023,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,055.13",25/12/2023,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"2,577.00",01/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,292.75",08/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"2,659.00",15/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"2,903.50",22/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,238.00",29/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,504.25",05/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,245.50",12/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,088.75",19/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,753.00",26/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,765.13",04/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,711.13",11/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,322.25",18/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,811.50",25/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,243.75",01/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,982.88",08/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,158.63",15/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,399.25",22/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,351.13",29/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,502.88",06/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,249.25",13/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,569.25",20/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,430.75",27/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,589.38",03/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,757.00",10/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,691.88",17/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,496.50",24/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,254.13",01/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,466.25",08/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"3,584.75",15/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,358.50",22/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,021.75",29/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,643.50",05/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,367.75",12/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,"4,618.00",19/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,0,28/12/2020,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,242.00",04/01/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,902,11/01/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,073.00",18/01/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,353.00",25/01/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,293.00",01/02/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,123.88",08/02/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,885,15/02/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,412.88",22/02/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,627.00",01/03/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,558.00",08/03/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,747.00",15/03/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,743.00",22/03/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,708.00",29/03/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,832.00",05/04/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,966.00",12/04/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,635.00",19/04/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,989.00",26/04/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,027.00",03/05/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,025.00",10/05/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,991.00",17/05/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,007.00",24/05/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,733.00",31/05/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,091.00",07/06/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,199.00",14/06/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,060.00",21/06/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,957.00",28/06/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,069.00",05/07/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,126.00",12/07/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,109.00",19/07/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,857.00",26/07/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,881.00",02/08/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,189.00",09/08/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,280.00",16/08/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,961.00",23/08/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,173.00",30/08/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,295.00",06/09/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,529.00",13/09/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,414.00",20/09/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,190.00",27/09/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,206.00",04/10/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,294.00",11/10/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,970.00",18/10/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,130.00",25/10/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,829.00",01/11/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,734.00",08/11/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,963.00",15/11/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,906.00",22/11/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,605.00",29/11/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,877.25",06/12/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,661.00",13/12/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,489.00",20/12/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,819.00",27/12/2021,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,027.00",03/01/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,602.00",10/01/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,520.00",17/01/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,082.00",24/01/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,406.00",31/01/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,408.00",07/02/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,710.00",14/02/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,778.00",21/02/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,526.00",28/02/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,552.00",07/03/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,548.00",14/03/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,756.00",21/03/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,923.25",28/03/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,746.75",04/04/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,999.25",11/04/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,241.63",18/04/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,967.25",25/04/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,956.50",02/05/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,194.75",09/05/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,327.50",16/05/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,406.88",23/05/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,501.88",30/05/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,536.50",06/06/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,733.75",13/06/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,521.25",20/06/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,535.50",27/06/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"3,404.50",04/07/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"3,593.13",11/07/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"3,048.00",18/07/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,818.00",25/07/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,782.50",01/08/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,615.13",08/08/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,916.75",15/08/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,779.88",22/08/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,593.63",29/08/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,189.25",05/09/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,227.00",12/09/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,443.50",19/09/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,451.75",26/09/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,585.00",03/10/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,235.25",10/10/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,020.13",17/10/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,043.88",24/10/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,902.50",31/10/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,251.88",07/11/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,674.75",14/11/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,492.25",21/11/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,832.50",28/11/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,882.63",05/12/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,969.63",12/12/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,667.13",19/12/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,639.25",26/12/2022,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,050.13",02/01/2023,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,199.75",09/01/2023,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"2,188.75",16/01/2023,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
BMX_2,BMX_OXXO,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,"1,848.25",23/01/2023,1,A,Coca-Cola,RT,Lincoln,Monterrey,Noreste,L
