*DmdUnit,*DmdGroup,*Loc,*StartDate,Qty,*Event
BMX_1727,BMX_OXXO,BMX_3001,15/07/2024,3,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3001,29/07/2024,3,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3001,26/08/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,01/01/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,08/01/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,26/02/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,18/03/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,15/04/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,29/04/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,06/05/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,13/05/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,27/05/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,10/06/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,08/07/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,22/07/2024,-0.125,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,12/08/2024,-0.625,AGGREGATED WEEKLY
BMX_1727,BMX_OXXO,BMX_3931,26/08/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,08/01/2024,1.875,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,15/01/2024,117,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,22/01/2024,31,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,29/01/2024,13,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,05/02/2024,24,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,12/02/2024,28,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,19/02/2024,18,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,26/02/2024,52,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,04/03/2024,26,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,11/03/2024,66,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,18/03/2024,23,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,25/03/2024,29,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,08/04/2024,59,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,15/04/2024,30,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,22/04/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,29/04/2024,106,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,06/05/2024,74,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,13/05/2024,84,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,20/05/2024,4,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,27/05/2024,41,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,03/06/2024,49,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,10/06/2024,166.25,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,08/07/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,15/07/2024,68,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,22/07/2024,78,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,29/07/2024,104,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,19/08/2024,0.875,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3001,26/08/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,22/01/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,11/03/2024,12,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,25/03/2024,5,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,29/04/2024,12,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,27/05/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,17/06/2024,11,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,01/07/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,15/07/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,22/07/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,29/07/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,05/08/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,12/08/2024,5,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,19/08/2024,4,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3207,26/08/2024,10,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,01/01/2024,0.625,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,08/01/2024,3,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,15/01/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,22/01/2024,30,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,05/02/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,12/02/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,19/02/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,26/02/2024,3,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,11/03/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,25/03/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,01/04/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,08/04/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,15/04/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,22/04/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,06/05/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,13/05/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,20/05/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,27/05/2024,4,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,03/06/2024,3,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,10/06/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,24/06/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,01/07/2024,3,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,08/07/2024,2,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,15/07/2024,1,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,22/07/2024,7,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,29/07/2024,3,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,12/08/2024,12,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3402,19/08/2024,4,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,01/01/2024,6,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,08/01/2024,29,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,15/01/2024,21,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,22/01/2024,16,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,29/01/2024,26.875,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,05/02/2024,73.875,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,12/02/2024,13,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,19/02/2024,8.625,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,26/02/2024,10,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,04/03/2024,16,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,11/03/2024,51,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,18/03/2024,15,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,01/04/2024,45,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,08/04/2024,33.625,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,15/04/2024,17,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,22/04/2024,34,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,29/04/2024,3,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,06/05/2024,23,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,13/05/2024,41,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,20/05/2024,69,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,27/05/2024,17.875,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,03/06/2024,30,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,10/06/2024,13.875,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,24/06/2024,27,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,01/07/2024,12.875,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,08/07/2024,6.75,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,15/07/2024,22,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,22/07/2024,4,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,29/07/2024,21,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,05/08/2024,34,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,12/08/2024,3,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,19/08/2024,17,AGGREGATED WEEKLY
BMX_1727,BMX_TRADICIONAL,BMX_3931,26/08/2024,16,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,01/01/2024,407,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,08/01/2024,502,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,15/01/2024,433,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,22/01/2024,486,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,29/01/2024,476,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,05/02/2024,605,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,05/02/2024,141,Cleanse History
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,12/02/2024,473,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,19/02/2024,418,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,26/02/2024,498,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,04/03/2024,452,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,11/03/2024,410,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,18/03/2024,420,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,25/03/2024,431,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,01/04/2024,528,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,08/04/2024,432,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,15/04/2024,518,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,22/04/2024,383,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,29/04/2024,459,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,06/05/2024,388,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,13/05/2024,357,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,20/05/2024,397,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,27/05/2024,467,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,03/06/2024,463,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,10/06/2024,403,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,17/06/2024,254,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,17/06/2024,-188.1666667,Cleanse History
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,24/06/2024,443,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,01/07/2024,377,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,01/07/2024,-65.16666667,Cleanse History
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,08/07/2024,426,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,15/07/2024,349,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,15/07/2024,-93.16666667,Cleanse History
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,22/07/2024,384,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,22/07/2024,-58.16666667,Cleanse History
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,29/07/2024,349,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,29/07/2024,-93.16666667,Cleanse History
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,05/08/2024,451,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,12/08/2024,428,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,12/08/2024,-14.16666667,Cleanse History
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,19/08/2024,443,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,26/08/2024,376,AGGREGATED WEEKLY
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,26/08/2024,-66.16666667,Cleanse History
BMX_2,BMX_HOGAR,BMX_3001,01/01/2024,34.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,08/01/2024,49.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,15/01/2024,55.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,22/01/2024,64.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,29/01/2024,134.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,05/02/2024,68.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,12/02/2024,74.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,19/02/2024,139.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,26/02/2024,71.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,04/03/2024,119.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,11/03/2024,103.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,18/03/2024,47.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,25/03/2024,37.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,01/04/2024,37.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,08/04/2024,24,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,15/04/2024,43.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,22/04/2024,59.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,29/04/2024,44.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,06/05/2024,37.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,13/05/2024,44.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,20/05/2024,55.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,27/05/2024,49.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,03/06/2024,47.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,10/06/2024,52.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,17/06/2024,41.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,24/06/2024,49.5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,01/07/2024,38.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,08/07/2024,91.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,15/07/2024,103.5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,22/07/2024,59.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,29/07/2024,95.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,05/08/2024,84,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,12/08/2024,83.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,19/08/2024,85.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3001,26/08/2024,35.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,01/01/2024,72,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,08/01/2024,93,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,15/01/2024,100,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,22/01/2024,88,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,29/01/2024,75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,05/02/2024,86,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,12/02/2024,76,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,19/02/2024,71,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,19/02/2024,-12.66666667,Cleanse History
BMX_2,BMX_HOGAR,BMX_3203,26/02/2024,92,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,04/03/2024,89,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,11/03/2024,84,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,18/03/2024,94,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,25/03/2024,76,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,01/04/2024,99,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,08/04/2024,85,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,15/04/2024,83,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,22/04/2024,104,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,29/04/2024,115,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,06/05/2024,108,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,13/05/2024,141,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,13/05/2024,24.5,Cleanse History
BMX_2,BMX_HOGAR,BMX_3203,20/05/2024,149,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,20/05/2024,32.5,Cleanse History
BMX_2,BMX_HOGAR,BMX_3203,27/05/2024,152,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,27/05/2024,35.5,Cleanse History
BMX_2,BMX_HOGAR,BMX_3203,03/06/2024,131,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,10/06/2024,120,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,17/06/2024,121,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,24/06/2024,115,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,01/07/2024,135,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,08/07/2024,112,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,15/07/2024,128,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,22/07/2024,127,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,29/07/2024,114,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,05/08/2024,147,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,12/08/2024,153,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,19/08/2024,135,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3203,26/08/2024,147,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,01/01/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,15/01/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,22/01/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,29/01/2024,7,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,05/02/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,12/02/2024,1,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,26/02/2024,1,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,04/03/2024,2,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,11/03/2024,5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,18/03/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,25/03/2024,10,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,01/04/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,08/04/2024,7,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,15/04/2024,7,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,22/04/2024,5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,29/04/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,06/05/2024,2,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,13/05/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,20/05/2024,6,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,27/05/2024,2,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,03/06/2024,4,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,10/06/2024,6,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,17/06/2024,1,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,24/06/2024,8,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,01/07/2024,6,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,08/07/2024,5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,15/07/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,22/07/2024,5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,29/07/2024,5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,05/08/2024,5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,12/08/2024,6,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,19/08/2024,5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3207,26/08/2024,3,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,01/01/2024,441.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,08/01/2024,465,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,15/01/2024,490.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,22/01/2024,470.375,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,29/01/2024,473.375,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,05/02/2024,491.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,12/02/2024,368.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,19/02/2024,391.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,26/02/2024,315,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,04/03/2024,214,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,11/03/2024,188.375,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,18/03/2024,172,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,25/03/2024,166.5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,01/04/2024,191.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,08/04/2024,184,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,15/04/2024,206.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,22/04/2024,184,AGGREGATED WEEKLY
