Producto,Canal,Ubicacion,Fecha,Cantidad
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,15/01/2024,510
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,22/01/2024,669
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,29/01/2024,564
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,05/02/2024,661
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,12/02/2024,400
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,19/02/2024,674
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,26/02/2024,557
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,04/03/2024,558
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,11/03/2024,691
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,18/03/2024,620
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,25/03/2024,433
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,01/04/2024,458
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,08/04/2024,624
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,15/04/2024,770
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,22/04/2024,575
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,29/04/2024,841
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,06/05/2024,681
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,13/05/2024,896
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,20/05/2024,571
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,27/05/2024,823
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,03/06/2024,703
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,10/06/2024,1019
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,17/06/2024,682
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,24/06/2024,908
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,01/07/2024,482
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,08/07/2024,588
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,15/07/2024,453
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,22/07/2024,731
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,29/07/2024,426
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,05/08/2024,390
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,12/08/2024,294
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,19/08/2024,852
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,26/08/2024,556
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,04/01/2021,123
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,11/01/2021,98
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,18/01/2021,107
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,25/01/2021,121
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,01/02/2021,98
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,08/02/2021,73
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,15/02/2021,144
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,22/02/2021,62
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,01/03/2021,87
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,08/03/2021,132
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,15/03/2021,143
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,22/03/2021,8
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,29/03/2021,112
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,05/04/2021,19
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,12/04/2021,142
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,19/04/2021,117
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,26/04/2021,165
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,03/05/2021,124
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,10/05/2021,110
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,17/05/2021,161
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,24/05/2021,75
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,31/05/2021,123
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,07/06/2021,207
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,14/06/2021,221
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,21/06/2021,41
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,28/06/2021,145
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,05/07/2021,106
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,12/07/2021,87
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,19/07/2021,109
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,26/07/2021,108
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,02/08/2021,84
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,09/08/2021,137
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,16/08/2021,97
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,23/08/2021,111
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,30/08/2021,108
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,06/09/2021,346
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,13/09/2021,14
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,20/09/2021,36
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,27/09/2021,156
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,04/10/2021,110
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,11/10/2021,99
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,18/10/2021,70
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,25/10/2021,193
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,01/11/2021,70
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,08/11/2021,142
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,15/11/2021,61
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,22/11/2021,133
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,29/11/2021,85
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,06/12/2021,114
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,13/12/2021,103
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,20/12/2021,75
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,27/12/2021,97
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,03/01/2022,116
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,10/01/2022,55
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,17/01/2022,137
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,24/01/2022,88
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,31/01/2022,124
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,07/02/2022,30
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,14/02/2022,118
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,21/02/2022,126
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,28/02/2022,111
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,07/03/2022,88
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,14/03/2022,94
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,21/03/2022,117
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,28/03/2022,171
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,04/04/2022,107
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,11/04/2022,127
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,18/04/2022,85
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,25/04/2022,117
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,02/05/2022,67
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,09/05/2022,114
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,16/05/2022,76
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,23/05/2022,130
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,30/05/2022,167
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,06/06/2022,85
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,13/06/2022,134
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,20/06/2022,121
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,27/06/2022,66
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,04/07/2022,130
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,11/07/2022,109
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,18/07/2022,147
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,25/07/2022,99
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,01/08/2022,75
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,08/08/2022,173
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,15/08/2022,215
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,22/08/2022,138
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,29/08/2022,102
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,05/09/2022,118
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,12/09/2022,89
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,19/09/2022,134
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,26/09/2022,67
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,03/10/2022,102
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,10/10/2022,73
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,17/10/2022,149
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,24/10/2022,55
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,31/10/2022,71
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,07/11/2022,134
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,14/11/2022,84
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,21/11/2022,101
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,28/11/2022,123
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,05/12/2022,80
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,12/12/2022,105
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,19/12/2022,116
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,26/12/2022,101
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,02/01/2023,78
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,09/01/2023,100
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,16/01/2023,123
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,23/01/2023,93
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,30/01/2023,103
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,06/02/2023,96
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,13/02/2023,136
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,20/02/2023,19
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,27/02/2023,119
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,06/03/2023,177
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,13/03/2023,126
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,20/03/2023,79
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,27/03/2023,101
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,03/04/2023,100
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,10/04/2023,93
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,17/04/2023,89
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,24/04/2023,70
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,01/05/2023,72
