Producto,Desc_Producto,Familia_Producto,Categoria,Segmentacion_Producto,Ubicacion,Desc_Ubicacion,Origen_Abasto,OverrideClasificacionABCD,Override_Min_Politica_Inventarios,Override_Max_Politica_Inventarios,Medida_Override,Tipo_Override,MargenUnitario,LeadTime_Abasto_Dias,Frecuencia_Revision_Dias,Fill_Rate,MOQ,Tamano_Lote,Unidades_Pallet,Costo_Unidad,Tolerancia_Vida_Util_Dias,Vida_Util_Dias,Unidad_Medida_UOM,Presentacion,Desc_Empaque_UOM_Base,Unidades_Empaque,Cantidad_Demanda_Indirecta,Nivel_OA
1012,AGAMATRIX WS LANCETAS CAJA 100 PZS ,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,20,1,1,50.41,335,365,,CAJA,CAJA,,,
2327,AGUJAS NOVOFINE 32G 6MM 7 PIEZAS ,Slow Mover,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,0.01,335,365,,PZ,PZ,,,
730,BD ULTRA FINE AGUJA PLUMA INSULINA 4MM C/10,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,54.66,335,365,,pz,pz,,,
2340,BD ULTRA FINE AGUJA PLUMA INSULINA 4MM C/100,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,387.5,335,365,,PZ,PZ,,,
1513,BD ULTRA FINE AGUJA PLUMA INSULINA 5MM C/10,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,46.81,335,365,,PZ,PZ,,,
1346,BD ULTRA FINE CAJA C/30 JERINGAS INSULINA 31GX6MM 3ML,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,109.09,335,365,,CAJA,CAJA,,,
1347,BD ULTRA FINE JERINGA INSULINA 31GX6MM .5ML C/10,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,46.82,335,365,,PZ,PZ,,,
1348,BD ULTRA FINE JERINGA INSULINA 31GX6MM 1ML C/10,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,45.91,335,365,,PZ,PZ,,,
2334,BENESTA LANCETAS CAJA 100 PZS,Slow Mover,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,35.2,335,365,,CAJA,CAJA,,,
1520,BOSTON PLANTILLA MEMORY FARM M,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,6,1,1,67.1,335,365,,PAR,PAR,,,
865,BP-103H MONITOR DE PRESION AUTOMATICO NEUTEK,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,419.88,335,365,,pz,pz,,,
628,Caja de Agujas Novofine 32G Tip etw,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,386.87,335,365,,pz,pz,,,
1069,CDA CARTERA PORTA INSULINA,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,125.4,335,365,,pz,pz,,,
2044,CITIZEN BASCULA DIGITAL,Slow Mover,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,304.61,335,365,,PZ,PZ,,,
2516,DL AGUJA PLUMA INSULINA 4MM C/10 PZ,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,34.22,335,365,,PZ,PZ,,,
2503,DL AGUJA PLUMA INSULINA 4MM C/100 PZ,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,353.89,335,365,,PZ,PZ,,,
2472,GLUCOMETRO CONTOUR ELITE,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,8,1,1,215.52,335,365,,PZ,PZ,,,
2405,GLUCOMETRO CONTOUR PLUS,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,8,1,1,215.52,335,365,,PZ,PZ,,,
2483,GLUCOMETRO CONTOUR PLUS INSUMO,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0.01,0,0,,PZ,PZ,,,
1010,GLUCOMETRO PRESTO AGAMATRIX,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,248.68,335,365,,PZ,PZ,,,
2353,GLUCOMETRO PRESTO AGAMATRIX 02,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,261.14,335,365,,PZ,PZ,,,
1649,NEUTEK BAUMANOMETRO MUÑECA BP 202H,Slow Mover,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,319.37,335,365,,PZ,PZ,,,
2373,TARJETA 100 APOYO A PACIENTES,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2370,TARJETA 20 APOYO A PACIENTES,Slow Mover,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2374,TARJETA 200 APOYO A PACIENTES,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2371,TARJETA 30 APOYO A PACIENTES,Slow Mover,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2372,TARJETA 50 APOYO A PACIENTES,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2379,TARJETA FRONTERA 100 APOYO A PACIENTES,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2376,TARJETA FRONTERA 20 APOYO A PACIENTES,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2380,TARJETA FRONTERA 200 APOYO A PACIENTES,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2377,TARJETA FRONTERA 30 APOYO A PACIENTES,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2378,TARJETA FRONTERA 50 APOYO A PACIENTES,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PIEZA,PIEZA,,,
2407,TIRAS ACCUCHEK INSTANT 50 PZS,ND,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,196,335,365,,CAJA,CAJA,,,
2406,TIRAS CONTOUR PLUS 50 PZS,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,24,1,1,218.15,335,365,,CAJA,CAJA,,,
2484,TIRAS CONTOUR PLUS INSUMO,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0.01,0,0,,PZ,PZ,,,
1009,TIRAS PRESTO AGAMATRIX 50 PZS,,ARTICULOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,24,1,1,177.64,335,365,,CAJITAS,CAJITAS,,,
106,ACEITE ANTIMICÓTICO 20ML AG,,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,7,1,1,127,335,365,,Un,Un,,,
2470,CDA ACEITE ANTIHONGOS 15GR,Slow Mover,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,38.9,335,365,,Un,Un,,,
1017,CDA CREMA 2A 250G,,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,87.29,335,365,,PZ,PZ,,,
1015,CDA CREMA CAPSICUM 150G,,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,112.61,335,365,,PZ,PZ,,,
1876,CDA CREMA DIABECAZ 300ML,,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,106.9,335,365,,PZ,PZ,,,
1944,CDA CREMA MANZANILLA ARNICA 300ML,,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,110.98,335,365,,PZ,PZ,,,
1016,CDA CREMA UREA 40 150G,,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,75.31,335,365,,PZ,PZ,,,
2471,CDA GEL CICATRIZANTE 45GR,Slow Mover,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,49,335,365,,un,un,,,
1339,CDA MICO-TALC 150GR,Slow Mover,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,36.43,335,365,,PZ,PZ,,,
1018,CDA SPRAY FRESH 250ML,,CREMAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,125.47,335,365,,PZ,PZ,,,
339,CDA CALCETINES CABALLERO AZUL,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
6,CDA CALCETINES CABALLERO BLANCOS,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
338,CDA CALCETINES CABALLERO CAFÉ,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
337,CDA CALCETINES CABALLERO GRIS,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
4,CDA CALCETINES CABALLERO NEGROS,,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
335,CDA CALCETINES DAMA BLANCO,ND,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
340,CDA CALCETINES DAMA GRIS,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
334,CDA CALCETINES DAMA NEGRO,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
1755,CDA CALCETINES LIGEROS CABALLERO AZUL CAFÉ 2 PACK,,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
1754,CDA CALCETINES LIGEROS CABALLERO NEGRO GRIS 2PACK,,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
1759,CDA CALCETINES LIGEROS DAMA NEGRO BLANCO 2 PACK,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
1758,CDA CALCETINES LIGEROS DAMA NEGRO GRIS 2 PACK,,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
333,CDA TIN CABALLERO BLANCO,,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
336,CDA TIN CABALLERO NEGRO,,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
255,CDA TIN DAMA BLANCO,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
932,CDA TIN DAMA NEGRO,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,37.5,0,0,,PAR,PAR,,,
2328,CDA TINES LIGEROS CABALLERO NEGRO AZUL 2 PACK,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
1757,CDA TINES LIGEROS CABALLERO NEGRO BLANCO 2 PACK,,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
1756,CDA TINES LIGEROS CABALLERO NEGRO GRIS 2 PACK,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
2329,CDA TINES LIGEROS DAMA NEGRO AZUL 2 PACK,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
1761,CDA TINES LIGEROS DAMA NEGRO BLANCO 2 PACK,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
1760,CDA TINES LIGEROS DAMA NEGRO GRIS 2 PACK,Slow Mover,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,39.25,0,0,,2pack,2pack,,,
2289,OBSEQUIO 10AÑOS CDA CALCETINES CABALLERO GRIS,ND,CALCETINES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,0,0,0,,PAR,PAR,,,
869,BARRINOLAS MIEL DE AGAVE 36G,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,10,1,1,5.3,325,330,,pz,pz,,,
2214,CHOCOBERRIES DMEALS 100G,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,18,360,365,,PZ,PZ,,,
2213,CIOCCOLANTO DMEALS 100G,Slow Mover,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,18,360,365,,PZ,PZ,,,
2505,DMEALS OREJITAS C/CHOCOLATE S/AZÚCAR 250GRS,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,36,360,365,,PZ,PZ,,,
2519,GALLETA AVELLANA STEVIA 250G,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,54.1,175,180,,PZ,PZ,,,
2521,GALLETA AVENA ALMENDRA STEVIA 50G,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,14,1,1,11.69,175,180,,PZ,PZ,,,
1896,GALLETA AVENA ALMENDRAS STEVIA 250 GRAMOS,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,48.37,175,180,,PZ,PZ,,,
1895,GALLETA AVENA ARANDANO STEVIA 250 GRAMOS,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,48.37,175,180,,PZ,PZ,,,
2520,GALLETA AVENA ARANDANO STEVIA 50 G,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,14,1,1,11.69,175,180,,PZ,PZ,,,
396,GALLETAS CHOCOCHIPS 250G DMEALS,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,26.5,360,365,,pz,pz,,,
478,GALLETAS CHOCOVAINILLAS DMEALS 250G,Slow Mover,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,27,360,365,,pz,pz,,,
2452,GALLETAS DE ARROZ INTEGRAL 100 G,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,16.4,360,365,,PZ,PZ,,,
2451,GALLETAS DE ARROZ INTEGRAL CON CHIA Y QUINOA 100 G,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,18.7,360,365,,PZ,PZ,,,
596,GALLETAS DE NUEZ DMEALS 250 G.,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,26.5,360,365,,pz,pz,,,
475,GALLETAS SURTIDAS DMEALS 250G.,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,27,360,365,,pz,pz,,,
2211,GAVELLITAS DMEALS 100G,Slow Mover,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,18,360,365,,PZ,PZ,,,
2212,KANELINNIS DMEALS 100G,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,18,360,365,,PZ,PZ,,,
1648,LA FUENTE GALLETA AVENA NUEZ STEVIA 50GR,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,14,1,1,11.69,175,180,,PZ,PZ,,,
1482,LA FUENTE GALLETAS AVENA NUEZ STEVIA 250GR,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,48.37,175,180,,PZ,PZ,,,
2216,LA FUENTE GALLETAS COCOA STEVIA 300GR,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,48.37,175,180,,PZ,PZ,,,
2123,NUWA ALMENDRA CACAO,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,8,1,1,12.5,360,365,,PZ,PZ,,,
2122,NUWA COCO ALMENDRA,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,8,1,1,12.5,360,365,,PZ,PZ,,,
2121,NUWA QUINOA PISTACHE,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,8,1,1,12.5,360,365,,PZ,PZ,,,
586,OREJITAS DMEALS 250 G.,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,28,360,365,,pz,pz,,,
1450,TAIFIELDS GALLETAS CHISPAS CHOCOLATE LIGHT 220GR,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,40,360,365,,PZ,PZ,,,
1449,TAIFIELDS GALLETAS SURTIDAS LIGHT 170GR,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,33,360,365,,PZ,PZ,,,
397,TARTALETAS SABOR FRESA 250G DMEALS,,GALLETAS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,26.5,360,365,,pz,pz,,,
1367,CARLOS V CHOCOLATE 17G,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,10,1,1,11.54,175,180,,PZ,PZ,,,
1446,CHOCO ZERO BARRA 22GR,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,12.31,360,365,,PZ,PZ,,,
1447,CHOCO ZERO LECHE BARRA 22GR,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,12.31,360,365,,PZ,PZ,,,
64,GALLETA BROWNIE LIGHT 30GR,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,10,1,1,6,360,365,,Un,Un,,,
2179,GOMITA SIN AZUCAR SABOR MARCA DELOU FRUTALES,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,26.29,235,240,,,,,,
2139,GOMITAS  DE FRESA ENCHILADA DELOU,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,26.29,235,240,,PZ,PZ,,,
2336,GOMITAS ARITOS DE DURAZNO DELOU,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,26.29,235,240,,PZ,PZ,,,
2412,HERSHEYS ZERO CON ALMENDRAS 15G,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,10,1,1,16.99,175,180,,PZ,PZ,,,
2310,HERSHEYS ZERO SUGAR 17G,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,10,1,1,16.99,175,180,,PZ,PZ,,,
413,LARÍN 19G DE NESTLE,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,15,1,1,16.18,175,180,,pz,pz,,,
726,MAZAPÁN CACAHUATE DE LA ROSA 26 G,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,18,1,1,7.04,360,365,,pz,pz,,,
548,MAZAPÁN CACAHUATE PIRHÚAN 45G.,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,7.64,535,540,,pz,pz,,,
554,MAZAPÁN DE ALMENDRA PIRHUÁN 26G.,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,12.48,535,540,,pz,pz,,,
590,MAZAPÁN DE NUEZ PIRHUÁN 26G.,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,12.48,535,540,,pz,pz,,,
2079,MERENGUE NAPOLITANO DELOU,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,22.9,235,240,,pz,pz,,,
667,MINI PALANQUETA CACAHUATE PIRHUÁN 23G.,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,10.07,235,240,,pz,pz,,,
668,MINI PALANQUETA DE PEPITA PIRHUÁN 23G.,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,10.88,235,240,,pz,pz,,,
2164,MINI SNACK PICARD 15GR,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,11.55,295,300,,PZ,PZ,,,
1588,NUBITS TAMARINDO 30GR,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,10,1,1,10.5,360,365,,pz,pz,,,
2078,OBLEA CREMA CACAHUATE DELOU,Slow Mover,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,22.17,235,240,,PZ,PZ,,,
1444,PICARD MINI SNACK 180GR,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,12,1,1,82.78,295,300,,PZ,PZ,,,
728,PULPARINDO SIN AZUCAR PZA,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,20,1,1,5.01,360,365,,pz,pz,,,
41,SEVILLANAS GLORIA SIN AZUCAR 90GR,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,49.58,360,365,,Un,Un,,,
1148,SEVILLANAS MINI OBLEAS SUGAR FREE 60GR,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,26.46,360,365,,BOLSA C 6,BOLSA C 6,,,
2309,TURIN ZERO 18G,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,18,1,1,16.93,175,180,,PZ,PZ,,,
2446,TURIN ZERO CON ALMENDRA 18GR,,DULCES,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,18,1,1,17.04,175,180,,PZ,PZ,,,
176,Dex4 50 Naranja,Slow Mover,COMPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,65,360,365,,pz,pz,,,
1676,LIVANA PARA HORNEAR 150GR,ND,COMPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,51.08,360,365,,PIEZA,PIEZA,,,
2495,PROBIÓTICOS Y PREBIÓTICOS MASTICABLES TAB 30 IMMUNIS,,COMPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,79.99,360,365,,PZ,PZ,,,
2272,TORTILLA AMARILLA DELGADITA DOÑA GELITA 50 PZS,ND,COMPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,21,25,30,,PZ,PZ,,,
2271,TORTILLA BLANCA DELGADITA DOÑA GELITA 50 PZS,,COMPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,21,25,30,,PZ,PZ,,,
2491,TORTILLA DE MAIZ AMARILLA MISSION LIGERAS 50 PZAS,Slow Mover,COMPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,21.5,25,30,,PZ,PZ,,,
2490,TORTILLA DE MAIZ MISSION LIGERAS 50 PZAS,,COMPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,21.5,25,30,,PZ,PZ,,,
2444,TOSTADAS HORNEADAS CUADRADITAS AJONJOLI 220GR,,COMPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,33,115,120,,PZ,PZ,,,
2445,TOSTADAS HORNEADAS CUADRADITAS NOPAL 220GR,,COMPLEMENTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,33,115,120,,PZ,PZ,,,
441,AVENA INST. GRANVITA MIEL CON NUEZ,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,30,1,1,6,360,365,,pz,pz,,,
1894,BISQUET AVENA ARANDANO STEVIA 320 GRAMOS,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,46.55,40,45,,PZ,PZ,,,
1893,BISQUET AVENA PASAS STEVIA 320 GRAMOS,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,56.59,40,45,,PZ,PZ,,,
2518,BISQUET AVENA PASAS Y NUEZ STEVIA 80G,ND,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,17.33,40,45,,PZ,PZ,,,
2228,BISQUET AVENA STEVIA 320 GRAMOS,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,56.59,40,45,,PZ,PZ,,,
2517,BISQUET AVENA STEVIA 80G,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,17.33,40,45,,PZ,PZ,,,
703,BISQUET INT PASAS Y NUEZ LA FUENTE 320GR,ND,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,33.2,0,0,,pz,pz,,,
704,BISQUET INT PASAS Y NUEZ LA FUENTE 80GR,Slow Mover,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,0,1,1,9.55,0,0,,pz,pz,,,
2209,BISQUET INT PASAS Y NUEZ LA FUENTE STEVIA 80GR,,SUSTITUTOS,ACTIVO,3,ESCOBEDO,,,,,,,1,1,14,0.8,1,1,1,16.55,40,45,,PZ,PZ,,,
