Product,Channel,Loc,Fecha,Cantidad
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-09-20,36
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-09-27,156
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-10-04,110
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-10-11,99
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-10-18,70
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-10-25,193
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-11-01,70
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-11-08,142
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-11-15,61
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-11-22,133
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-11-29,85
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-12-06,114
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-12-13,103
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-12-20,75
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-12-27,97
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-01-03,116
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-01-10,55
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-01-17,137
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-01-24,88
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-01-31,124
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-02-07,30
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-02-14,118
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-02-21,126
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-02-28,111
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-03-07,88
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-03-14,94
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-03-21,117
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-03-28,171
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-04-04,107
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-04-11,127
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-04-18,85
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-04-25,117
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-05-02,67
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-05-09,114
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-05-16,76
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-05-23,130
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-05-30,167
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-06-06,85
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-06-13,134
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-06-20,121
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-06-27,66
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-07-04,130
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-07-11,109
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-07-18,147
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-07-25,99
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-08-01,75
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-08-08,173
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-08-15,215
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-08-22,138
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-08-29,102
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-09-05,118
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-09-12,89
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-09-19,134
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-09-26,67
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-10-03,102
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-10-10,73
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-10-17,149
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-10-24,55
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-10-31,71
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-11-07,134
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-11-14,84
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-11-21,101
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-11-28,123
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-12-05,80
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-12-12,105
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-12-19,116
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2022-12-26,101
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-01-02,78
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-01-09,100
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-01-16,123
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-01-23,93
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-01-30,103
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-02-06,96
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-02-13,136
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-02-20,19
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-02-27,119
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-03-06,177
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-03-13,126
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-03-20,79
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-03-27,101
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-04-03,100
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-04-10,93
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-04-17,89
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-04-24,70
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-05-01,72
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-05-08,105
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-05-15,68
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-05-22,173
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-05-29,84
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-06-05,61
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-06-12,1
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-06-19,98
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-06-26,73
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-07-03,68
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-07-10,70
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-07-17,30
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-07-24,49
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-07-31,89
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-08-07,30
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-08-14,0
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-08-28,5
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-09-04,0
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-09-11,228
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-09-18,161
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-09-25,109
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-10-02,160
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-10-09,45
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-10-16,51
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-10-23,118
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-10-30,55
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-11-06,130
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-11-13,94
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-11-20,90
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-11-27,49
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-12-04,111
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-12-11,112
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-12-18,114
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2023-12-25,75
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2020-12-28,0
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-01-04,37
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-01-11,51
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-01-18,36
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-01-25,45
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-02-01,37
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-02-08,36
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-02-15,18
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-02-22,36
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-03-01,24
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-03-08,36
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-03-15,24
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-03-22,30
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-03-29,62
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-04-05,42
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-04-12,44
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-04-19,24
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-04-26,51
BMX_1727,BMX_AUTOSERVICIOS,BMX_3402,2021-05-03,48
